,name,genre,type,episodes,rating,members
3108,Pita Ten,Comedy,TV,26,7.08,16047
3108,Pita Ten,Fantasy,TV,26,7.08,16047
3108,Pita Ten,Kids,TV,26,7.08,16047
3108,Pita Ten,Romance,TV,26,7.08,16047
3108,Pita Ten,School,TV,26,7.08,16047
3108,Pita Ten,Shounen,TV,26,7.08,16047
3109,Saibi,Drama,Movie,1,7.08,1747
3109,Saibi,Psychological,Movie,1,7.08,1747
3109,Saibi,Thriller,Movie,1,7.08,1747
3110,Sekai Meisaku Douwa: Mori wa Ikiteiru,Fantasy,Movie,1,7.08,926
3110,Sekai Meisaku Douwa: Mori wa Ikiteiru,Kids,Movie,1,7.08,926
3111,Shin Tenchi Muyou! Specials,Comedy,Special,6,7.08,2233
3111,Shin Tenchi Muyou! Specials,Romance,Special,6,7.08,2233
3111,Shin Tenchi Muyou! Specials,Sci-Fi,Special,6,7.08,2233
3111,Shin Tenchi Muyou! Specials,Shounen,Special,6,7.08,2233
3112,Starmyu,Music,TV,12,7.08,21032
3112,Starmyu,School,TV,12,7.08,21032
3112,Starmyu,Slice of Life,TV,12,7.08,21032
3113,Starmyu OVA,Music,OVA,2,7.08,2447
3113,Starmyu OVA,School,OVA,2,7.08,2447
3113,Starmyu OVA,Slice of Life,OVA,2,7.08,2447
3114,Stratos 4 Advance Kanketsu-hen,Comedy,OVA,2,7.08,1876
3114,Stratos 4 Advance Kanketsu-hen,Military,OVA,2,7.08,1876
3114,Stratos 4 Advance Kanketsu-hen,Sci-Fi,OVA,2,7.08,1876
3115,Sumomomo Momomo: Chijou Saikyou no Yome,Comedy,TV,22,7.08,31385
3115,Sumomomo Momomo: Chijou Saikyou no Yome,Martial Arts,TV,22,7.08,31385
3115,Sumomomo Momomo: Chijou Saikyou no Yome,Romance,TV,22,7.08,31385
3116,Sumomomo Momomo: Chijou Saikyou no Yome Specials,Comedy,Special,2,7.08,7082
3116,Sumomomo Momomo: Chijou Saikyou no Yome Specials,Ecchi,Special,2,7.08,7082
3116,Sumomomo Momomo: Chijou Saikyou no Yome Specials,Martial Arts,Special,2,7.08,7082
3116,Sumomomo Momomo: Chijou Saikyou no Yome Specials,Romance,Special,2,7.08,7082
3117,Touch: Sebangou no Nai Ace,Drama,Movie,1,7.08,1109
3117,Touch: Sebangou no Nai Ace,Romance,Movie,1,7.08,1109
3117,Touch: Sebangou no Nai Ace,Sports,Movie,1,7.08,1109
3118,Urusei Yatsura Movie 6: Itsudatte My Darling,Action,Movie,1,7.08,2553
3118,Urusei Yatsura Movie 6: Itsudatte My Darling,Adventure,Movie,1,7.08,2553
3118,Urusei Yatsura Movie 6: Itsudatte My Darling,Comedy,Movie,1,7.08,2553
3118,Urusei Yatsura Movie 6: Itsudatte My Darling,Drama,Movie,1,7.08,2553
3118,Urusei Yatsura Movie 6: Itsudatte My Darling,Romance,Movie,1,7.08,2553
3118,Urusei Yatsura Movie 6: Itsudatte My Darling,Sci-Fi,Movie,1,7.08,2553
3119,Yomigaeru Sora: Rescue Wings Special,Drama,Special,1,7.08,1843
3119,Yomigaeru Sora: Rescue Wings Special,Military,Special,1,7.08,1843
3119,Yomigaeru Sora: Rescue Wings Special,Seinen,Special,1,7.08,1843
3120,Yumekui Merry,Action,TV,13,7.08,89183
3120,Yumekui Merry,Shounen,TV,13,7.08,89183
3120,Yumekui Merry,Supernatural,TV,13,7.08,89183
3121,Bakusou Kyoudai Let&#039;s &amp; Go WGP,Cars,TV,51,7.07,2378
3121,Bakusou Kyoudai Let&#039;s &amp; Go WGP,Shounen,TV,51,7.07,2378
3121,Bakusou Kyoudai Let&#039;s &amp; Go WGP,Sports,TV,51,7.07,2378
3122,Battle Programmer Shirase,Comedy,TV,15,7.07,22292
3122,Battle Programmer Shirase,Ecchi,TV,15,7.07,22292
3122,Battle Programmer Shirase,Sci-Fi,TV,15,7.07,22292
3123,Black★Rock Shooter (TV),Action,TV,8,7.07,198991
3123,Black★Rock Shooter (TV),Drama,TV,8,7.07,198991
3123,Black★Rock Shooter (TV),School,TV,8,7.07,198991
3123,Black★Rock Shooter (TV),Slice of Life,TV,8,7.07,198991
3124,Blassreiter,Action,TV,24,7.07,55444
3124,Blassreiter,Sci-Fi,TV,24,7.07,55444
3125,Buddy Complex: Daremo Shiranai Ashita e,Action,ONA,1,7.07,987
3125,Buddy Complex: Daremo Shiranai Ashita e,Mecha,ONA,1,7.07,987
3125,Buddy Complex: Daremo Shiranai Ashita e,Sci-Fi,ONA,1,7.07,987
3126,Cardfight!! Vanguard G: GIRS Crisis-hen,Action,TV,26,7.07,3060
3126,Cardfight!! Vanguard G: GIRS Crisis-hen,Game,TV,26,7.07,3060
3126,Cardfight!! Vanguard G: GIRS Crisis-hen,Shounen,TV,26,7.07,3060
3127,Carnival Phantasm: Illya-jou,Comedy,Special,1,7.07,19277
3127,Carnival Phantasm: Illya-jou,Parody,Special,1,7.07,19277
3128,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,Comedy,Movie,1,7.07,1999
3128,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,Ecchi,Movie,1,7.07,1999
3128,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,Kids,Movie,1,7.07,1999
3128,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,School,Movie,1,7.07,1999
3128,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,Shounen,Movie,1,7.07,1999
3128,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,Slice of Life,Movie,1,7.07,1999
3129,Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,Comedy,Movie,1,7.07,1346
3129,Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,Ecchi,Movie,1,7.07,1346
3129,Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,Kids,Movie,1,7.07,1346
3129,Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,School,Movie,1,7.07,1346
3129,Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,Shounen,Movie,1,7.07,1346
3129,Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,Slice of Life,Movie,1,7.07,1346
3130,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,Adventure,OVA,1,7.07,15280
3130,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,Fantasy,OVA,1,7.07,15280
3130,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,Martial Arts,OVA,1,7.07,15280
3130,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,Sci-Fi,OVA,1,7.07,15280
3130,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,Shounen,OVA,1,7.07,15280
3130,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,Super Power,OVA,1,7.07,15280
3131,Gate Keepers,Action,TV,24,7.07,14582
3131,Gate Keepers,Comedy,TV,24,7.07,14582
3131,Gate Keepers,Fantasy,TV,24,7.07,14582
3131,Gate Keepers,Mecha,TV,24,7.07,14582
3131,Gate Keepers,Sci-Fi,TV,24,7.07,14582
3131,Gate Keepers,Shounen,TV,24,7.07,14582
3132,Gegege no Kitarou (2007),Comedy,TV,100,7.07,1656
3132,Gegege no Kitarou (2007),Fantasy,TV,100,7.07,1656
3132,Gegege no Kitarou (2007),Horror,TV,100,7.07,1656
3133,Getter Robo,Action,TV,51,7.07,2938
3133,Getter Robo,Mecha,TV,51,7.07,2938
3133,Getter Robo,Sci-Fi,TV,51,7.07,2938
3133,Getter Robo,Shounen,TV,51,7.07,2938
3134,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,Comedy,Special,3,7.07,3121
3134,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,Mecha,Special,3,7.07,3121
3134,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,Sci-Fi,Special,3,7.07,3121
3135,Goal FH: Field Hunter,Action,TV,39,7.07,737
3135,Goal FH: Field Hunter,Sports,TV,39,7.07,737
3136,Gundam Build Fighters Try: Island Wars,Action,OVA,1,7.07,3569
3136,Gundam Build Fighters Try: Island Wars,Mecha,OVA,1,7.07,3569
3136,Gundam Build Fighters Try: Island Wars,Sci-Fi,OVA,1,7.07,3569
3137,Ie Naki Ko Remi Specials (2001),Adventure,Special,2,7.07,313
3137,Ie Naki Ko Remi Specials (2001),Drama,Special,2,7.07,313
3137,Ie Naki Ko Remi Specials (2001),Slice of Life,Special,2,7.07,313
3138,Kimikiss Pure Rouge Special,Romance,Special,1,7.07,9144
3138,Kimikiss Pure Rouge Special,School,Special,1,7.07,9144
3139,Koukou Butouden Crows,Action,OVA,2,7.07,1509
3139,Koukou Butouden Crows,School,OVA,2,7.07,1509
3139,Koukou Butouden Crows,Shounen,OVA,2,7.07,1509
3140,Kyou no 5 no 2 Kagai Jugyou: Mizukake,Comedy,Special,1,7.07,4623
3140,Kyou no 5 no 2 Kagai Jugyou: Mizukake,Ecchi,Special,1,7.07,4623
3140,Kyou no 5 no 2 Kagai Jugyou: Mizukake,School,Special,1,7.07,4623
3140,Kyou no 5 no 2 Kagai Jugyou: Mizukake,Seinen,Special,1,7.07,4623
3141,Macross 7 Encore,Action,OVA,3,7.07,5616
3141,Macross 7 Encore,Comedy,OVA,3,7.07,5616
3141,Macross 7 Encore,Drama,OVA,3,7.07,5616
3141,Macross 7 Encore,Mecha,OVA,3,7.07,5616
3141,Macross 7 Encore,Music,OVA,3,7.07,5616
3141,Macross 7 Encore,Sci-Fi,OVA,3,7.07,5616
3141,Macross 7 Encore,Shounen,OVA,3,7.07,5616
3142,Mahoromatic End Year Special,Comedy,Special,1,7.07,4783
3142,Mahoromatic End Year Special,Ecchi,Special,1,7.07,4783
3142,Mahoromatic End Year Special,Military,Special,1,7.07,4783
3142,Mahoromatic End Year Special,Romance,Special,1,7.07,4783
3142,Mahoromatic End Year Special,Sci-Fi,Special,1,7.07,4783
3143,Miyori no Mori,Drama,Special,1,7.07,6273
3143,Miyori no Mori,Fantasy,Special,1,7.07,6273
3143,Miyori no Mori,Slice of Life,Special,1,7.07,6273
3144,Overlord: Ple Ple Pleiades,Action,Special,8,7.07,25625
3144,Overlord: Ple Ple Pleiades,Comedy,Special,8,7.07,25625
3144,Overlord: Ple Ple Pleiades,Fantasy,Special,8,7.07,25625
3144,Overlord: Ple Ple Pleiades,Magic,Special,8,7.07,25625
3145,Saikyou Bushouden: Sangoku Engi,Historical,TV,52,7.07,1363
3146,Saint Seiya: Saishuu Seisen no Senshi-tachi,Adventure,Movie,1,7.07,8217
3146,Saint Seiya: Saishuu Seisen no Senshi-tachi,Sci-Fi,Movie,1,7.07,8217
3146,Saint Seiya: Saishuu Seisen no Senshi-tachi,Shounen,Movie,1,7.07,8217
3147,Shin Maple Town Monogatari: Palm Town-hen,Fantasy,TV,44,7.07,589
3147,Shin Maple Town Monogatari: Palm Town-hen,Slice of Life,TV,44,7.07,589
3148,Shinzou Ningen Casshern,Action,TV,35,7.07,2822
3149,Super Fishing Grander Musashi,Adventure,TV,25,7.07,1920
3149,Super Fishing Grander Musashi,Sports,TV,25,7.07,1920
3150,Tatsu no Ko Tarou,Adventure,Movie,1,7.07,1850
3150,Tatsu no Ko Tarou,Demons,Movie,1,7.07,1850
3150,Tatsu no Ko Tarou,Fantasy,Movie,1,7.07,1850
3150,Tatsu no Ko Tarou,Historical,Movie,1,7.07,1850
3151,Tokumu Sentai Shinesman,Action,OVA,2,7.07,1588
3151,Tokumu Sentai Shinesman,Comedy,OVA,2,7.07,1588
3151,Tokumu Sentai Shinesman,Sci-Fi,OVA,2,7.07,1588
3152,Touhou Niji Sousaku Doujin Anime: Musou Kakyou,Fantasy,OVA,2,7.07,18305
3152,Touhou Niji Sousaku Doujin Anime: Musou Kakyou,Magic,OVA,2,7.07,18305
3153,YAT Anshin! Uchuu Ryokou 2,Adventure,TV,25,7.07,486
3153,YAT Anshin! Uchuu Ryokou 2,Comedy,TV,25,7.07,486
3153,YAT Anshin! Uchuu Ryokou 2,Sci-Fi,TV,25,7.07,486
3153,YAT Anshin! Uchuu Ryokou 2,Shounen,TV,25,7.07,486
3154,Yu☆Gi☆Oh! Zexal Second,Action,TV,73,7.07,11293
3154,Yu☆Gi☆Oh! Zexal Second,Fantasy,TV,73,7.07,11293
3154,Yu☆Gi☆Oh! Zexal Second,Game,TV,73,7.07,11293
3154,Yu☆Gi☆Oh! Zexal Second,Shounen,TV,73,7.07,11293
3155,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,Comedy,TV,12,7.07,115338
3155,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,Ecchi,TV,12,7.07,115338
3155,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,Fantasy,TV,12,7.07,115338
3155,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,Romance,TV,12,7.07,115338
3156,&quot;Bungaku Shoujo&quot; Kyou no Oyatsu: Hatsukoi,Comedy,OVA,1,7.06,14351
3156,&quot;Bungaku Shoujo&quot; Kyou no Oyatsu: Hatsukoi,Fantasy,OVA,1,7.06,14351
3156,&quot;Bungaku Shoujo&quot; Kyou no Oyatsu: Hatsukoi,School,OVA,1,7.06,14351
3157,.hack//Roots,Adventure,TV,26,7.06,50480
3157,.hack//Roots,Drama,TV,26,7.06,50480
3157,.hack//Roots,Fantasy,TV,26,7.06,50480
3157,.hack//Roots,Game,TV,26,7.06,50480
3157,.hack//Roots,Sci-Fi,TV,26,7.06,50480
3158,A-Channel,Comedy,TV,12,7.06,58564
3158,A-Channel,School,TV,12,7.06,58564
3158,A-Channel,Seinen,TV,12,7.06,58564
3158,A-Channel,Slice of Life,TV,12,7.06,58564
3159,Beet the Vandel Buster,Adventure,TV,52,7.06,9848
3159,Beet the Vandel Buster,Fantasy,TV,52,7.06,9848
3159,Beet the Vandel Buster,Shounen,TV,52,7.06,9848
3159,Beet the Vandel Buster,Supernatural,TV,52,7.06,9848
3160,Cardfight!! Vanguard: Asia Circuit-hen,Action,TV,39,7.06,11031
3160,Cardfight!! Vanguard: Asia Circuit-hen,Adventure,TV,39,7.06,11031
3160,Cardfight!! Vanguard: Asia Circuit-hen,Demons,TV,39,7.06,11031
3160,Cardfight!! Vanguard: Asia Circuit-hen,Game,TV,39,7.06,11031
3160,Cardfight!! Vanguard: Asia Circuit-hen,Shounen,TV,39,7.06,11031
3161,Children Record,Music,Music,2,7.06,745
3162,Devil Survivor 2 The Animation,Action,TV,13,7.06,101266
3162,Devil Survivor 2 The Animation,Demons,TV,13,7.06,101266
3162,Devil Survivor 2 The Animation,Supernatural,TV,13,7.06,101266
3163,Dominion,Comedy,OVA,4,7.06,7850
3163,Dominion,Mecha,OVA,4,7.06,7850
3163,Dominion,Police,OVA,4,7.06,7850
3163,Dominion,Sci-Fi,OVA,4,7.06,7850
3164,Fractale,Adventure,TV,11,7.06,55100
3164,Fractale,Fantasy,TV,11,7.06,55100
3164,Fractale,Sci-Fi,TV,11,7.06,55100
3165,gdgd Fairies,Comedy,TV,12,7.06,2284
3166,Gegege no Kitarou (1968),Adventure,TV,65,7.06,1276
3166,Gegege no Kitarou (1968),Comedy,TV,65,7.06,1276
3166,Gegege no Kitarou (1968),Fantasy,TV,65,7.06,1276
3166,Gegege no Kitarou (1968),Horror,TV,65,7.06,1276
3166,Gegege no Kitarou (1968),Supernatural,TV,65,7.06,1276
3167,Genki Bakuhatsu Ganbaruger,Mecha,TV,47,7.06,367
3167,Genki Bakuhatsu Ganbaruger,Shounen,TV,47,7.06,367
3168,Gokujou Seitokai,Comedy,TV,26,7.06,12234
3168,Gokujou Seitokai,School,TV,26,7.06,12234
3168,Gokujou Seitokai,Slice of Life,TV,26,7.06,12234
3169,Hyper Police,Action,TV,25,7.06,4973
3169,Hyper Police,Comedy,TV,25,7.06,4973
3169,Hyper Police,Police,TV,25,7.06,4973
3169,Hyper Police,Romance,TV,25,7.06,4973
3169,Hyper Police,Sci-Fi,TV,25,7.06,4973
3170,Katte ni Kaizou,Comedy,OVA,6,7.06,19904
3170,Katte ni Kaizou,Parody,OVA,6,7.06,19904
3170,Katte ni Kaizou,School,OVA,6,7.06,19904
3170,Katte ni Kaizou,Sci-Fi,OVA,6,7.06,19904
3170,Katte ni Kaizou,Shounen,OVA,6,7.06,19904
3171,Kaze to Ki no Uta Sanctus: Sei Naru Kana,Drama,OVA,1,7.06,6105
3171,Kaze to Ki no Uta Sanctus: Sei Naru Kana,Historical,OVA,1,7.06,6105
3171,Kaze to Ki no Uta Sanctus: Sei Naru Kana,Romance,OVA,1,7.06,6105
3171,Kaze to Ki no Uta Sanctus: Sei Naru Kana,Shoujo,OVA,1,7.06,6105
3171,Kaze to Ki no Uta Sanctus: Sei Naru Kana,Shounen Ai,OVA,1,7.06,6105
3172,Kinnikuman: Kinnikusei Oui Soudatsu-hen,Action,TV,46,7.06,676
3172,Kinnikuman: Kinnikusei Oui Soudatsu-hen,Comedy,TV,46,7.06,676
3172,Kinnikuman: Kinnikusei Oui Soudatsu-hen,Shounen,TV,46,7.06,676
3172,Kinnikuman: Kinnikusei Oui Soudatsu-hen,Sports,TV,46,7.06,676
3173,Lupin III: Kiri no Elusive,Action,Special,1,7.06,2693
3173,Lupin III: Kiri no Elusive,Adventure,Special,1,7.06,2693
3173,Lupin III: Kiri no Elusive,Comedy,Special,1,7.06,2693
3173,Lupin III: Kiri no Elusive,Shounen,Special,1,7.06,2693
3174,Mai-HiME Specials,Comedy,Special,27,7.06,9210
3175,Maria†Holic Alive,Comedy,TV,12,7.06,40502
3175,Maria†Holic Alive,Parody,TV,12,7.06,40502
3175,Maria†Holic Alive,School,TV,12,7.06,40502
3175,Maria†Holic Alive,Shoujo Ai,TV,12,7.06,40502
3176,Monkey King: Hero Is Back,Adventure,Movie,1,7.08,499
3176,Monkey King: Hero Is Back,Fantasy,Movie,1,7.08,499
3176,Monkey King: Hero Is Back,Historical,Movie,1,7.08,499
3176,Monkey King: Hero Is Back,Martial Arts,Movie,1,7.08,499
3176,Monkey King: Hero Is Back,Supernatural,Movie,1,7.08,499
3177,Namiuchigiwa no Muromi-san,Comedy,TV,13,7.06,25564
3177,Namiuchigiwa no Muromi-san,Fantasy,TV,13,7.06,25564
3177,Namiuchigiwa no Muromi-san,Slice of Life,TV,13,7.06,25564
3178,Natsu-iro Kiseki,School,TV,12,7.06,26883
3178,Natsu-iro Kiseki,Slice of Life,TV,12,7.06,26883
3178,Natsu-iro Kiseki,Supernatural,TV,12,7.06,26883
3179,New Dominion Tank Police,Comedy,OVA,6,7.06,5062
3179,New Dominion Tank Police,Mecha,OVA,6,7.06,5062
3179,New Dominion Tank Police,Police,OVA,6,7.06,5062
3179,New Dominion Tank Police,Sci-Fi,OVA,6,7.06,5062
3179,New Dominion Tank Police,Shounen,OVA,6,7.06,5062
3180,Nirvana,Music,Music,1,7.06,1760
3181,Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken,Comedy,TV,12,7.06,77774
3181,Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken,Ecchi,TV,12,7.06,77774
3181,Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken,Harem,TV,12,7.06,77774
3181,Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken,Romance,TV,12,7.06,77774
3181,Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken,School,TV,12,7.06,77774
3182,Rinne no Lagrange Season 2,Action,TV,12,7.06,19427
3182,Rinne no Lagrange Season 2,Comedy,TV,12,7.06,19427
3182,Rinne no Lagrange Season 2,Mecha,TV,12,7.06,19427
3182,Rinne no Lagrange Season 2,Sci-Fi,TV,12,7.06,19427
3183,Rockman.EXE,Action,TV,56,7.06,19212
3183,Rockman.EXE,Adventure,TV,56,7.06,19212
3183,Rockman.EXE,Comedy,TV,56,7.06,19212
3183,Rockman.EXE,Game,TV,56,7.06,19212
3183,Rockman.EXE,Mecha,TV,56,7.06,19212
3183,Rockman.EXE,Sci-Fi,TV,56,7.06,19212
3183,Rockman.EXE,Shounen,TV,56,7.06,19212
3184,Scryed Alteration II: Quan,Action,Movie,1,7.06,2438
3184,Scryed Alteration II: Quan,Adventure,Movie,1,7.06,2438
3184,Scryed Alteration II: Quan,Sci-Fi,Movie,1,7.06,2438
3184,Scryed Alteration II: Quan,Shounen,Movie,1,7.06,2438
3184,Scryed Alteration II: Quan,Super Power,Movie,1,7.06,2438
3185,Shingeki! Kyojin Chuugakkou,Comedy,TV,12,7.06,52928
3185,Shingeki! Kyojin Chuugakkou,Parody,TV,12,7.06,52928
3185,Shingeki! Kyojin Chuugakkou,School,TV,12,7.06,52928
3185,Shingeki! Kyojin Chuugakkou,Shounen,TV,12,7.06,52928
3186,Shinmai Maou no Testament Burst Specials,Comedy,Special,5,7.06,3495
3186,Shinmai Maou no Testament Burst Specials,Demons,Special,5,7.06,3495
3186,Shinmai Maou no Testament Burst Specials,Ecchi,Special,5,7.06,3495
3187,Shouwa Monogatari,Drama,TV,13,7.06,3563
3187,Shouwa Monogatari,Historical,TV,13,7.06,3563
3188,Sola Specials,Comedy,Special,2,7.06,12223
3188,Sola Specials,Romance,Special,2,7.06,12223
3188,Sola Specials,Slice of Life,Special,2,7.06,12223
3188,Sola Specials,Supernatural,Special,2,7.06,12223
3189,The iDOLM@STER Cinderella Girls 2nd Anniversary PV,Music,Music,1,7.06,2408
3190,Zettai Muteki Raijin-Oh,Adventure,TV,51,7.06,592
3190,Zettai Muteki Raijin-Oh,Mecha,TV,51,7.06,592
3190,Zettai Muteki Raijin-Oh,School,TV,51,7.06,592
3190,Zettai Muteki Raijin-Oh,Sci-Fi,TV,51,7.06,592
3190,Zettai Muteki Raijin-Oh,Shounen,TV,51,7.06,592
3191,Zettai Shounen,Drama,TV,26,7.06,11165
3191,Zettai Shounen,Fantasy,TV,26,7.06,11165
3191,Zettai Shounen,Mystery,TV,26,7.06,11165
3191,Zettai Shounen,Sci-Fi,TV,26,7.06,11165
3191,Zettai Shounen,Shounen,TV,26,7.06,11165
3192,Zombie-Loan,Action,TV,11,7.06,93637
3192,Zombie-Loan,Horror,TV,11,7.06,93637
3192,Zombie-Loan,Shounen,TV,11,7.06,93637
3192,Zombie-Loan,Supernatural,TV,11,7.06,93637
3193,A-Channel: +A-Channel,Comedy,Special,11,7.05,12631
3193,A-Channel: +A-Channel,School,Special,11,7.05,12631
3193,A-Channel: +A-Channel,Seinen,Special,11,7.05,12631
3193,A-Channel: +A-Channel,Slice of Life,Special,11,7.05,12631
3194,Ai no Senshi Rainbowman,Action,TV,22,7.05,524
3194,Ai no Senshi Rainbowman,Adventure,TV,22,7.05,524
3194,Ai no Senshi Rainbowman,Mecha,TV,22,7.05,524
3194,Ai no Senshi Rainbowman,Sci-Fi,TV,22,7.05,524
3195,Animation Seisaku Shinkou Kuromi-chan 2,Comedy,OVA,1,7.05,3841
3195,Animation Seisaku Shinkou Kuromi-chan 2,Drama,OVA,1,7.05,3841
3195,Animation Seisaku Shinkou Kuromi-chan 2,Parody,OVA,1,7.05,3841
3196,Bleach: The Sealed Sword Frenzy,Adventure,Special,1,7.05,73241
3196,Bleach: The Sealed Sword Frenzy,Comedy,Special,1,7.05,73241
3196,Bleach: The Sealed Sword Frenzy,Drama,Special,1,7.05,73241
3196,Bleach: The Sealed Sword Frenzy,Fantasy,Special,1,7.05,73241
3196,Bleach: The Sealed Sword Frenzy,Shounen,Special,1,7.05,73241
3196,Bleach: The Sealed Sword Frenzy,Supernatural,Special,1,7.05,73241
3197,CB Chara Go Nagai World,Action,OVA,3,7.05,989
3197,CB Chara Go Nagai World,Comedy,OVA,3,7.05,989
3197,CB Chara Go Nagai World,Parody,OVA,3,7.05,989
3198,CLAMP Gakuen Tanteidan,Action,TV,26,7.05,7830
3198,CLAMP Gakuen Tanteidan,Comedy,TV,26,7.05,7830
3198,CLAMP Gakuen Tanteidan,Mystery,TV,26,7.05,7830
3199,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama,School,Special,1,7.05,18422
3199,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama,Supernatural,Special,1,7.05,18422
3200,Crayon Shin-chan Movie 15: Arashi wo Yobu Utau Ketsu dake Bakudan!,Comedy,Movie,1,7.05,1051
3200,Crayon Shin-chan Movie 15: Arashi wo Yobu Utau Ketsu dake Bakudan!,Ecchi,Movie,1,7.05,1051
3200,Crayon Shin-chan Movie 15: Arashi wo Yobu Utau Ketsu dake Bakudan!,Kids,Movie,1,7.05,1051
3200,Crayon Shin-chan Movie 15: Arashi wo Yobu Utau Ketsu dake Bakudan!,School,Movie,1,7.05,1051
3201,D.C.II: Da Capo II,Drama,TV,13,7.05,25225
3201,D.C.II: Da Capo II,Ecchi,TV,13,7.05,25225
3201,D.C.II: Da Capo II,Romance,TV,13,7.05,25225
3201,D.C.II: Da Capo II,School,TV,13,7.05,25225
3202,Dragon Ball Movie 1: Shen Long no Densetsu,Action,Movie,1,7.05,30279
3202,Dragon Ball Movie 1: Shen Long no Densetsu,Adventure,Movie,1,7.05,30279
3202,Dragon Ball Movie 1: Shen Long no Densetsu,Comedy,Movie,1,7.05,30279
3202,Dragon Ball Movie 1: Shen Long no Densetsu,Fantasy,Movie,1,7.05,30279
3202,Dragon Ball Movie 1: Shen Long no Densetsu,Shounen,Movie,1,7.05,30279
3202,Dragon Ball Movie 1: Shen Long no Densetsu,Super Power,Movie,1,7.05,30279
3203,Dragon Ball Z: Summer Vacation Special,Action,Special,1,7.05,4251
3203,Dragon Ball Z: Summer Vacation Special,Adventure,Special,1,7.05,4251
3203,Dragon Ball Z: Summer Vacation Special,Comedy,Special,1,7.05,4251
3203,Dragon Ball Z: Summer Vacation Special,Fantasy,Special,1,7.05,4251
3203,Dragon Ball Z: Summer Vacation Special,Martial Arts,Special,1,7.05,4251
3203,Dragon Ball Z: Summer Vacation Special,Shounen,Special,1,7.05,4251
3203,Dragon Ball Z: Summer Vacation Special,Super Power,Special,1,7.05,4251
3204,Dragon Half,Comedy,OVA,2,7.05,11596
3204,Dragon Half,Fantasy,OVA,2,7.05,11596
3204,Dragon Half,Parody,OVA,2,7.05,11596
3205,Hakaima Sadamitsu,Action,TV,10,7.05,3300
3205,Hakaima Sadamitsu,Mecha,TV,10,7.05,3300
3205,Hakaima Sadamitsu,School,TV,10,7.05,3300
3205,Hakaima Sadamitsu,Sci-Fi,TV,10,7.05,3300
3205,Hakaima Sadamitsu,Seinen,TV,10,7.05,3300
3206,Heisei Inu Monogatari Bow,Adventure,TV,40,7.05,428
3206,Heisei Inu Monogatari Bow,Comedy,TV,40,7.05,428
3207,I&#039;&#039;s Pure,Comedy,OVA,6,7.05,17276
3207,I&#039;&#039;s Pure,Drama,OVA,6,7.05,17276
3207,I&#039;&#039;s Pure,Ecchi,OVA,6,7.05,17276
3207,I&#039;&#039;s Pure,Romance,OVA,6,7.05,17276
3207,I&#039;&#039;s Pure,School,OVA,6,7.05,17276
3208,Ikkyuu-san,Comedy,TV,296,7.05,720
3208,Ikkyuu-san,Historical,TV,296,7.05,720
3208,Ikkyuu-san,Kids,TV,296,7.05,720
3209,It&#039;s a Rumic World: 50th Anniversary Weekly★Shonen Sunday,Comedy,Special,1,7.05,2087
3209,It&#039;s a Rumic World: 50th Anniversary Weekly★Shonen Sunday,Sci-Fi,Special,1,7.05,2087
